timestamp,open,high,low,close,volume
2024-05-21,65222.000739466625,65222.000739466625,64993.81098590191,65012.601772421614,6
2024-05-22,64899.85049913997,64902.5377061414,63780.37972483754,64140.1115382036,180
2024-05-23,63656.886177713626,63656.886177713626,62685.067596894245,62685.067596894245,365
2024-05-24,62889.09870409982,62964.26185017864,62617.952963492855,62617.952963492855,25
2024-05-28,62736.07209661393,63348.15886406725,62736.07209661393,63227.352523944755,26
2024-05-29,62827.351930537865,62827.351930537865,62827.351930537865,62827.351930537865,119317
2024-05-30,62736.07209661393,63074.33247062228,62303.85779000706,62897.14721677725,32587
2024-05-31,62929.367484140654,63195.13881074477,62255.533943125374,62360.23014956617,941
2024-06-03,62352.18163688874,63020.640763901174,62067.6129696015,62996.48211754204,781
2024-06-04,63020.640763901174,63026.0086237406,62118.61746932118,62430.03198996898,890
2024-06-05,62454.19063632811,63203.193877585625,62448.82277648868,63197.8260177462,295
2024-06-06,63221.98466410533,63780.37972483754,63221.98466410533,63632.727531354496,179
2024-06-07,63890.44379111777,64030.04747192338,61353.51064854539,61885.05985591704,269
2024-06-10,61493.114329351,61995.13047636068,61490.427122349574,61952.17448931843,69
2024-06-11,61745.46272927484,62123.99188332402,61745.46272927484,61946.806629479,871
2024-06-12,62145.46332268173,62784.39594349561,62021.976329721234,62711.9134502548,132
2024-06-13,61997.811129198686,62220.63302292397,61643.44717567205,61750.83058911427,298
2024-06-14,61933.383702798725,62588.41990313088,61901.16998959874,62588.41990313088,948
2024-06-17,62287.74765632536,62287.74765632536,62003.18554320153,62078.34868928035,110
2024-06-18,62062.245109762065,62561.57404977032,62062.245109762065,62561.57404977032,43
2024-06-20,62521.30526972949,63195.13881074477,62505.201690211215,63189.770950905346,183
2024-06-21,62583.052043291456,62583.052043291456,62185.73210272257,62185.73210272257,76
2024-06-24,62370.97242340844,62628.68868317171,62354.86228972674,62550.83833009147,99
2024-06-25,62400.498929607,62631.375890173134,62191.10651672541,62191.10651672541,105
2024-06-26,61957.542349157855,62132.04039600146,61691.77102255374,61723.984735753715,986
2024-06-27,61659.55730935375,62523.99247673092,61611.233462472075,62403.18613660843,1532
2024-06-28,62427.34478296756,62773.660223816754,62255.533943125374,62489.091556529514,92
2024-07-01,62384.39535008872,62542.783263250625,62328.01643636619,62486.41090369151,237
2024-07-02,62569.62911661118,62674.33187721539,62362.91735656759,62362.91735656759,30
2024-07-03,62574.9969764506,63399.169917950356,62574.9969764506,63350.84607106867,59
2024-07-05,63219.29745710391,64121.320751683896,63219.29745710391,64121.320751683896,72
2024-07-08,63938.767637999445,63995.14655172198,63162.925097544794,63227.352523944755,64
2024-07-09,63439.43869799119,63455.54227750947,63358.901137909525,63358.901137909525,9
2024-07-10,63525.344117912275,63812.593438037526,63511.921191231995,63683.73203107418,19
2024-07-11,63858.23007791778,64878.37250561884,63858.23007791778,64832.735865738585,72
2024-07-12,64424.68020549085,64805.89001237803,64196.49045192613,64805.89001237803,355
2024-07-15,65235.4236661469,65396.49878631023,65044.8154856216,65044.8154856216,540
2024-07-16,65165.62182574409,66105.2266933635,65165.62182574409,66105.2266933635,93
2024-07-17,66387.10815364931,66392.48256765216,65901.20214032133,65901.20214032133,10
2024-07-18,66201.87438712685,66201.87438712685,65820.66458023967,65820.66458023967,2
2024-07-19,64934.75141934137,64945.48713902023,64309.24172520778,64309.24172520778,15
2024-07-22,64486.426979052805,64486.426979052805,64215.28123844584,64215.28123844584,18
2024-07-23,64317.296792048626,64553.54161245419,64126.68861152332,64553.54161245419,41
2024-07-24,64993.81098590191,64993.81098590191,64741.46258597807,64787.09922585833,6
2024-07-25,63503.86612439115,63503.86612439115,63138.759897022246,63138.759897022246,31
2024-07-26,63589.771544312236,64078.36476464164,63589.771544312236,63893.13099811919,95
2024-07-29,63820.64850487837,63820.64850487837,63820.64850487837,63820.64850487837,126409
2024-07-30,63917.28964447832,64679.71581241611,63726.68801811643,64564.277332133046,25944
2024-07-31,64620.65624585557,65707.91330695803,64505.21776557251,65141.46317938496,1313
2024-08-01,65683.74810643548,65909.25720716218,65246.159385825755,65369.65293294967,690
2024-08-02,65611.26561319466,66497.17877409296,64859.58171909914,65119.985185863836,550
2024-08-05,65557.57390647355,65766.97287351856,63554.87062411084,64475.68470521053,334
2024-08-06,64819.312939058305,65015.288979423036,63893.13099811919,64137.4308853656,163
2024-08-07,64220.64909828526,64456.893918690825,64013.93733824168,64175.012458405006,130
2024-08-08,64008.569478402256,65042.134832783595,64008.569478402256,65026.024699101894,201
2024-08-09,65028.711906103315,65291.80257986943,64926.69635250053,65291.80257986943,611
2024-08-12,65307.90615938771,66303.88994072964,65289.11537286801,66105.2266933635,566
2024-08-13,66067.64512032409,66309.25780056907,65946.8387802016,66220.66517364656,510
2024-08-14,66255.56609384796,66365.6367142916,65487.77206607074,65487.77206607074,274
2024-08-15,65820.66458023967,66247.51102700712,65267.63737934688,65855.56550044107,285
2024-08-16,65866.30122011993,67329.40022827014,65809.92230639739,67077.05182834629,197
2024-08-19,67342.82315495041,67342.82315495041,66771.00516753792,67162.95724826738,88
2024-08-20,67208.59388814763,67847.52650896151,67133.4241879054,67417.99285519264,187
2024-08-21,67409.9377883518,67528.05692147287,67219.3296078265,67340.13594794899,96
2024-08-22,67224.70402182934,67224.70402182934,66338.79086093105,66548.18327381264,210
2024-08-23,66752.21438101822,67340.13594794899,66752.21438101822,67340.13594794899,94
2024-08-26,67380.40472798982,67734.77523567987,67358.9332886321,67589.80369503483,290
2024-08-27,67522.68906163344,67734.77523567987,67299.86716790816,67544.16705515457,100
2024-08-28,67141.47925474626,67141.47925474626,67141.47925474626,67141.47925474626,2353
2024-08-29,67224.70402182934,67804.57052191926,67219.3296078265,67804.57052191926,3966
2024-08-30,67638.1275419165,67796.5154550784,66948.19042138294,66948.19042138294,208
2024-09-03,67157.58938842795,67162.95724826738,66478.38798757325,66843.48766077873,206
2024-09-04,66870.33351413929,66937.44814754068,66671.67682093655,66937.44814754068,470
2024-09-05,66945.50321438152,67471.68456191376,66937.44814754068,67420.67350803065,54
2024-09-06,67391.1470018321,67595.17155487425,66677.04468077599,66940.1353545421,96
2024-09-09,66881.07578798156,67240.80760134762,66881.07578798156,67162.95724826738,96
2024-09-10,67444.8387085532,67444.8387085532,67444.8387085532,67444.8387085532,5
2024-09-11,67807.25772892068,67807.25772892068,67176.38017494766,67439.47084871377,90
2024-09-12,67895.8503558432,68644.8470429373,67742.8237483573,68489.13978261339,132
2024-09-13,68961.62942342451,69310.62551711172,68859.61386982173,69297.20259043145,31
2024-09-16,69273.0373899089,69273.0373899089,69273.0373899089,69273.0373899089,28
2024-09-17,69294.51538343003,69310.62551711172,68840.82308330202,68840.82308330202,22
2024-09-18,69012.6339231442,69012.6339231442,68435.44807589229,69012.6339231442,25
2024-09-19,68886.45972318228,69477.06849711448,68886.45972318228,69477.06849711448,99
2024-09-20,69541.49592351443,70384.45965153389,69541.49592351443,70333.44859765079,17
2024-09-23,70510.63385149582,70510.63385149582,70510.63385149582,70510.63385149582,9
2024-09-24,70787.1474519422,71471.71671263635,70483.78799813526,71173.72511866882,35
2024-09-25,71310.64159247301,71522.72121235603,71122.72061894914,71388.49194555325,175
2024-09-26,71471.71671263635,71675.7412656785,71431.44793259552,71675.7412656785,17216
2024-09-27,71678.42847267992,71734.80738640246,70918.68951174356,70988.49135214636,4228
2024-09-30,71434.12858543351,71466.34885279692,70422.0412245733,70768.3566654225,973
2024-10-01,70642.17591129716,71702.58711903906,70642.17591129716,71605.94597943912,153
2024-10-02,71157.62153915054,71334.80023883215,70873.0528718633,71063.6610523886,72
2024-10-03,70948.22257210553,71332.11958599415,70873.0528718633,71332.11958599415,354
2024-10-04,71302.58652563217,71597.89091259826,70846.20701850274,71028.76013218719,114
2024-10-07,71106.61048526743,71340.16809867158,70846.20701850274,71001.91427882665,284
2024-10-08,70846.20701850274,70846.20701850274,70048.88648452697,70201.90653784944,687
2024-10-09,69879.75629752279,70005.93049748472,69879.75629752279,69960.29385760445,152
2024-10-10,69866.33337084252,70558.9576983775,69866.33337084252,70352.24593833392,320
2024-10-11,70827.41623198304,71358.9654393547,70824.72902498161,71345.54251267442,12
2024-10-14,71275.74067227161,71283.79573911247,71082.45183890831,71082.45183890831,40
2024-10-15,71447.55151211379,71447.55151211379,71447.55151211379,71447.55151211379,39
2024-10-16,71785.81188612214,71785.81188612214,71785.81188612214,71785.81188612214,6
2024-10-17,71877.08516588266,72260.98217977126,71871.71730604324,72242.19139325156,30
2024-10-18,72851.59095370346,73009.98542102879,72851.59095370346,72851.59095370346,29
2024-10-21,73071.72564042732,73514.68222087648,73007.29821402737,73103.94590779072,52
2024-10-22,73334.81631419345,73718.71332808206,73251.59810127378,73670.38948120037,93
2024-10-23,73624.7528413201,73624.7528413201,72865.01388038375,72870.38174022317,18
2024-10-24,73262.33382095263,73452.94200147793,73262.33382095263,73420.72173411453,27
2024-10-25,73168.37333419069,73622.06563431869,73168.37333419069,73581.79685427785,29
2024-10-28,73452.94200147793,73635.48856099897,73275.75674763291,73635.48856099897,56
2024-10-29,74320.0578216931,74320.0578216931,74320.0578216931,74320.0578216931,848
2024-10-30,74486.50735585927,74873.08502258589,74486.50735585927,74859.66209590562,231
2024-10-31,74830.12903554364,74832.81624254506,73383.14016107512,73512.00156803847,849
2024-11-01,73705.29040140177,73987.17186168759,73401.93094759482,73520.05663487932,109
2024-11-04,73463.67772115678,73479.78785483849,73452.94200147793,73452.94200147793,16
2024-11-05,73638.1757680004,73662.33441435952,73565.69327475957,73565.69327475957,23
2024-11-06,73409.98601443568,73409.98601443568,71393.85980539268,71614.00104627997,427
2024-11-07,71477.08457247577,72459.64542713742,71477.08457247577,72440.8480864543,676
2024-11-08,72175.07675985018,72338.83908701493,72024.73735936571,72148.23090648963,1038
2024-11-11,71724.06511256019,71724.06511256019,70099.89098424665,70099.89098424665,20
2024-11-12,69946.87093092418,69946.87093092418,69605.92990407781,69799.21873744113,118
2024-11-13,70097.21033140864,70116.00111792835,69283.77966375116,69283.77966375116,53
2024-11-14,68593.8425432176,69160.28611662725,68569.67734269505,68945.51928974282,27
2024-11-15,68878.40465634143,68878.40465634143,68878.40465634143,68878.40465634143,20
2024-11-18,69576.39684371585,70086.46805756638,69514.65007015389,70083.78740472837,136
2024-11-19,70387.1403043719,70542.8475646958,70317.3450181325,70526.74398517751,87
2024-11-20,70832.78409182247,71093.18755858716,70832.78409182247,71093.18755858716,27
2024-11-21,71391.17915255469,71734.80738640246,71294.53145879132,71734.80738640246,33
2024-11-22,72148.23090648963,72765.68553378238,72097.22640676994,72749.57540010067,41
2024-11-25,72199.2354062093,72199.2354062093,70250.23038473113,70250.23038473113,94
2024-11-26,70486.47520513668,70486.47520513668,70344.19087149306,70344.19087149306,177858
2024-11-27,70698.5548250197,71353.59102535185,70529.42463801552,70870.36566486188,61653
2024-11-29,70776.40517809993,71525.40841935745,70354.92659117191,71329.43237899271,3861
2024-12-02,71114.66555210829,71136.14354562941,70381.77244453247,70736.1363980591,695
2024-12-03,70846.20701850274,71267.68560543076,70765.66945842108,70999.22707182523,1062
2024-12-04,70851.57487834217,71364.33329919413,70792.51531178164,71243.52695907163,249
2024-12-05,71205.9388318688,71275.74067227161,70489.15585797469,70513.32105849724,573
2024-12-06,70341.50366449164,70956.27763894638,70269.02117125083,70835.47129882389,571
2024-12-09,70660.9732519803,71869.03665320523,70626.07233177888,71541.51199887574,935
2024-12-10,71471.71671263635,72435.48022661488,71436.81579243494,72419.3766470966,437
2024-12-11,72532.12792037823,73391.19522791597,72298.5703069741,73391.19522791597,3387
2024-12-12,73157.63761451184,73157.63761451184,71877.08516588266,72148.23090648963,2365
2024-12-13,72167.02169300933,72196.55475337131,71085.1324917463,71302.58652563217,1125
2024-12-16,71364.33329919413,71498.5625659969,71168.35725882939,71179.09297850826,877
2024-12-17,71189.83525235052,71203.2581790308,70671.70897165914,70991.17200498437,705
2024-12-18,70988.49135214636,71063.6610523886,69536.12806367502,70779.09238510136,566
2024-12-19,69318.68058395258,70075.73233788752,69318.68058395258,69589.81977039612,238
2024-12-20,69941.50307108475,70647.5503253,69930.76079724247,70569.69341805635,592
2024-12-23,70336.13580465221,70542.8475646958,70097.21033140864,70129.42404460863,451
2024-12-24,70148.21483112834,70336.13580465221,70054.25434436639,70336.13580465221,35
2024-12-26,70564.32555821692,70840.83915866332,70548.21542453523,70840.83915866332,84
2024-12-27,70274.38903109025,70274.38903109025,70239.48811088885,70260.96610440998,642
2024-12-30,70354.92659117191,70521.36957117467,69718.68117735947,69962.98106460588,794
2024-12-31,70024.72128400442,70583.11634473663,69930.76079724247,70583.11634473663,401
2025-01-02,70685.13189833942,71493.19470615748,70685.13189833942,71380.43687871241,1728
2025-01-03,71375.06901887298,71375.06901887298,70921.37671874498,71007.28213866607,591
2025-01-06,71020.70506534635,71060.97384538718,70263.6533114114,70830.09688482105,960
2025-01-07,71232.78468522936,71342.855305673,71222.04896555051,71321.37731215188,643
2025-01-08,71289.16359895188,71863.66223920239,71235.47189223078,71530.77627919689,999
2025-01-09,71670.37340583908,72116.01719328965,71622.0495589574,72048.90255988826,1139
2025-01-10,72110.64933345022,73023.40834770906,72046.21535288684,72711.99382706126,403
2025-01-13,72781.79566746407,72784.47632030208,71772.38895944187,71772.38895944187,765
2025-01-14,71775.0761664433,72169.70890001075,71699.90646620105,71879.77237288408,794
2025-01-15,72236.82353341214,72819.37724050348,72236.82353341214,72819.37724050348,930
2025-01-16,73334.81631419345,73820.72888168484,73334.81631419345,73729.4490477609,1721
2025-01-17,73450.25479447651,73869.05272856653,73168.37333419069,73673.07668820179,1214
2025-01-21,73718.71332808206,73960.32600832704,73149.58254767099,73960.32600832704,1439
2025-01-22,73946.90308164676,74330.80009553538,73920.05722828621,74298.58638233539,2079
2025-01-23,74094.55527512981,74228.78454193259,73702.60319440035,74177.7800422129,2201
2025-01-24,74089.18741529039,74953.62258266755,74089.18741529039,74558.98984910008,1593
2025-01-27,74124.08833549179,74153.61484169035,73490.52357451734,73490.52357451734,984
2025-01-28,73503.94650119761,74277.10838881426,73503.94650119761,74277.10838881426,2307
2025-01-29,74338.85516237622,74338.85516237622,74338.85516237622,74338.85516237622,125692
2025-01-30,74430.12844213675,75960.34208368833,74363.01380873536,75785.84403684473,40141
2025-01-31,75946.91915700806,76188.53183725305,75275.7728229942,75503.96257655892,3443
2025-02-03,75656.98262988139,76467.72609053744,74655.63098870002,76078.4612168094,2649
2025-02-04,75909.33758396865,76599.27470450221,75600.61027032227,76599.27470450221,2187
2025-02-05,76510.6820775797,77329.4806050766,76456.99037085859,77090.55513183304,4519
2025-02-06,76918.73773782744,77093.23578467104,76142.89519737278,76671.75719774302,3116
2025-02-07,76776.45340418382,77571.09328532159,76720.0810446247,76975.11665154996,1822
2025-02-10,76891.89188446688,78285.1956063777,76881.15616478803,78236.87175949602,2237
2025-02-11,78537.54400630154,79071.77386651121,77584.51621200186,78188.54791261433,2554
2025-02-12,77906.66645232851,78183.18005277491,77010.01757175138,78094.5874258524,2504
2025-02-13,78156.33419941436,78865.06210646762,78137.54341289465,78548.2797259804,4670
2025-02-14,78854.32638678877,79044.92801315065,77176.46055175412,77412.70537215969,1992
2025-02-18,77294.57968487519,78830.16118626622,77149.61469839358,78701.30633346629,4010
2025-02-19,78891.90795982818,79087.8840001929,78312.04145973826,78373.7816791368,2630
2025-02-20,79171.10876727599,79350.97467395902,78502.64308610014,78926.80888002958,656
2025-02-21,78894.5951668296,78926.80888002958,78317.40931957768,78862.38145362961,570
2025-02-24,78741.57511350712,79407.34703351813,78741.57511350712,79138.88849991259,415
2025-02-25,78891.90795982818,79012.71429995068,77584.51621200186,77973.7810857299,1854
2025-02-26,78215.39376597489,78309.35425273684,78201.97083929462,78303.98639289741,2050
2025-02-27,78349.62303277767,78465.06151306073,77058.33486446964,77401.96309831741,3215
2025-02-28,77238.20732531609,77238.20732531609,76083.83563081225,76156.31812405307,990
2025-03-03,77120.0816380316,77632.84005888355,76870.41389094575,77589.8840718413,423
2025-03-04,77479.82000556108,78601.97143270151,77479.82000556108,78110.6975595341,885
2025-03-05,78301.29918589599,78443.5835195396,77665.05377208353,78263.71761285658,551
2025-03-06,77960.35815904963,78352.3102397791,77954.9902992102,78298.61853305798,870
2025-03-07,77877.13339196655,78585.86785318323,77866.39767228768,77979.14894556934,531
2025-03-10,78124.12048621438,78258.34975301714,77321.42553823575,77611.36206536242,55
2025-03-11,77434.17681151739,78301.29918589599,77326.79339807518,78199.2836322932,197
2025-03-12,78175.12498593406,78902.65023367046,78121.43327921296,78902.65023367046,213
2025-03-13,78848.95852694934,80215.4098413362,78797.94747306623,80116.08149473483,2366
2025-03-14,80387.22068117837,80666.42148862618,80161.71813461508,80389.90788817979,1800
2025-03-17,80295.94740141786,80577.82886170367,80242.25569469674,80537.56008166284,214
2025-03-18,80709.37092150502,81589.91622256389,80655.67921478392,81479.85215628367,428
2025-03-19,81482.53280912167,81904.01139604968,81367.0943288386,81501.32359564137,175
2025-03-20,81807.37025644974,81807.37025644974,81461.05481560054,81611.39421608501,185
2025-03-21,81463.74202260196,81544.27958268362,80561.71872802197,81026.15330199225,151
2025-03-24,81189.915629157,81189.915629157,80698.63520182617,80889.24338235147,137
2025-03-25,81246.28798871611,81310.72196927949,81173.80549547529,81173.80549547529,74
2025-03-26,81428.84110240056,81428.84110240056,81061.05422219365,81098.63579523306,83
2025-03-27,81222.12934235697,82282.54055009887,81222.12934235697,82153.67914313552,124359
2025-03-28,82408.71475006078,83085.22894391407,82330.86439698054,82859.72639735078,31206
2025-03-31,82980.53273747327,84094.63565193627,82846.30347067051,83834.23218517158,3438
2025-04-01,84019.46595169404,84551.0151590657,83329.52883116048,83729.52942456737,1721
2025-04-02,83777.85327144906,85063.77357991766,83689.26064452654,84293.29234513901,5946
2025-04-03,84564.43808574598,85018.13038587398,81933.54445641166,83141.6078576366,5516
2025-04-04,83504.0268780041,83965.77424497294,80832.86446862893,80859.71032198949,3247
2025-04-07,80977.82945511056,81901.33074321169,79187.21234679427,79230.16833383653,4424
2025-04-08,80376.48496149952,80926.82495539088,79689.22849380395,79689.22849380395,3213
2025-04-09,79619.43320756457,82964.42260379158,79619.43320756457,82054.35079653416,2175
2025-04-10,82521.46602334244,85020.8175928754,82473.14873062418,84704.03521238817,3456
2025-04-11,85426.19260028514,86846.3356213931,85426.19260028514,86502.70738754532,862
2025-04-14,86322.84148086229,86679.89264139034,85759.07856029064,86035.59216073704,263
2025-04-15,86336.26440754256,86408.74690078337,86282.57270082146,86408.74690078337,390
2025-04-16,86934.92824831561,89528.2337504471,86934.92824831561,89305.41841088524,1874
2025-04-17,89799.37949105406,89799.37949105406,88263.79798966304,88824.87370323326,824
2025-04-21,89724.20979081183,91772.5497130548,89724.20979081183,91442.3444058873,78
2025-04-22,91871.87805965617,93573.90909521337,90247.70393134264,91297.37941940568,785
2025-04-23,89160.4468702402,90478.58089190877,87415.46640180417,87955.07067601666,331
2025-04-24,88736.28107631076,90038.30496429763,88722.85814963047,89450.38339736687,560
2025-04-25,90081.26095133988,90081.26095133988,87681.2442825717,88118.826449018,162
2025-04-28,88175.20536274053,89463.80632404714,88175.20536274053,89463.80632404714,1300
2025-04-29,89665.1502242513,89665.1502242513,88588.6288828277,89096.01944384022,1278
2025-04-30,89093.3322368388,89093.3322368388,87732.24878229138,88725.54535663189,207
2025-05-01,87863.79084209274,87920.16975581527,85869.14918073428,86175.18928737924,2131
2025-05-02,86977.87768119444,87436.94439532529,86577.87708778755,86763.11085431001,1349
2025-05-05,87053.04738143669,89012.79467675714,86972.50982135502,88894.67554363607,244
2025-05-06,90349.71948494542,92105.43567306032,90116.16187154129,91581.9415325295,2357
2025-05-07,91777.91757289424,91777.91757289424,90328.2414914243,90776.56593171287,1080
2025-05-08,91007.44289227901,91007.44289227901,88287.95663602218,88500.04281006861,200
2025-05-09,88564.47023646857,89544.3438841288,88564.47023646857,89541.65667712738,216
2025-05-12,88610.10687634883,88610.10687634883,86040.96002057647,86443.64782098478,886
2025-05-13,86765.79806131143,87286.60499484082,86537.60830774672,86988.61995503672,2424
2025-05-14,86792.643914672,86792.643914672,85146.99179283733,85407.39525960202,3518
2025-05-15,84591.28393910654,86661.10185487063,83893.29175173212,86462.43860750449,652
2025-05-16,86650.35958102836,86661.10185487063,85206.05135939785,85423.50539328372,199
2025-05-19,86830.22548771139,87007.41074155642,86666.46971471007,86682.57329422835,266
2025-05-20,86416.80196762423,88408.76297614467,86108.07465397785,88062.45408945889,356
2025-05-21,88414.13083598409,89061.11852363883,88328.22541606301,88840.98383691497,979
2025-05-22,89324.20919740494,89342.99998392464,88126.88151585885,88384.60432978554,1210
2025-05-23,89342.99998392464,90298.71498522574,89222.19364380215,90298.71498522574,47
2025-05-27,89463.80632404714,89691.99607761185,88491.98774322776,88567.15744346999,189
2025-05-28,88419.50524998695,88419.50524998695,88419.50524998695,88419.50524998695,127758
2025-05-29,88153.7273692194,89364.47797744577,87044.99231459583,89050.38280395998,24370
2025-05-30,88996.69109723886,89074.5414503191,87810.09913537162,88293.3244958616,2213
2025-06-02,88508.09132274604,90760.46235219459,88508.09132274604,90486.63595874963,976
2025-06-03,90875.90083247767,91007.44289227901,89431.59261084716,89938.97661769626,6410
2025-06-04,90067.8380246596,90738.98435867346,89772.53363769352,90564.48631182987,207
2025-06-05,90510.79460510875,91275.90142588456,89764.47857085266,89952.39954437655,731
2025-06-06,90317.50577174545,90317.50577174545,88752.39120999245,89200.71565028102,81
2025-06-09,89010.11402391913,89520.18523776966,88322.85755622358,89453.07060436829,1887
2025-06-10,88645.00779655023,89780.58870453436,88645.00779655023,89152.39180339934,65
2025-06-11,89342.99998392464,90094.68387802017,89163.13407724162,89163.13407724162,2106
2025-06-12,90282.60485154405,91165.83080544091,90024.88203761735,90763.1430050326,1818
2025-06-13,91471.87746624928,92457.11897374893,91471.87746624928,92113.49073990116,499
2025-06-16,92403.42726702783,92403.42726702783,90883.9493451551,91179.25373212119,480
2025-06-17,91230.26478600429,91230.26478600429,90634.28815223266,90916.1696125185,1477
2025-06-18,90881.26869231708,91058.44739199869,90338.98376526657,91002.07503243958,0
2025-06-20,89933.60875785684,90548.37617814816,89691.99607761185,90419.52132534824,709
2025-06-23,90360.45520462429,90951.06397855647,89933.60875785684,90677.2375851115,30
2025-06-24,90148.37558474127,90148.37558474127,88618.16194318968,89058.4313166374,538
2025-06-25,89171.18914408247,89428.90540384574,88875.88475711636,89318.8413375655,373
2025-06-26,89461.11911704572,89490.6521774077,89461.11911704572,89490.6521774077,2058
2025-06-27,89093.3322368388,89093.3322368388,87351.0389754042,87885.26883561387,284
2025-06-30,87675.86986856886,88776.54985635159,87571.17366212806,88440.97668934465,1242
2025-07-01,88862.46183043609,90043.67937830048,88862.46183043609,89576.55759732878,371
2025-07-02,89369.8458372852,90134.952658061,89369.8458372852,89879.91705113572,39
2025-07-03,90255.75899818349,90255.75899818349,89189.97993060217,89439.647677688,0
2025-07-04,89718.8419309724,89718.8419309724,89463.80632404714,89463.80632404714,0
2025-07-07,88738.96828331218,89485.28431756826,88569.838096308,89455.75125720628,254
2025-07-08,89407.4274103246,89517.49803076824,88258.43012982362,88779.23706335301,909
2025-07-09,88306.74742254188,88967.15803687688,88108.09072933915,88902.73061047692,114
2025-07-10,89224.88085080357,89410.11461732603,88902.73061047692,89058.4313166374,209
2025-07-11,89410.11461732603,90470.52582506792,89410.11461732603,90094.68387802017,776
2025-07-14,90389.98826498626,90618.17801855097,89933.60875785684,89973.87753789767,583
2025-07-15,89691.99607761185,89691.99607761185,89391.32383080633,89391.32383080633,210
2025-07-16,89697.36393745127,90011.45911093708,89383.26876396548,90000.72339125822,10
2025-07-17,88961.79017703746,89686.62821777242,88961.79017703746,89667.83743125272,667
2025-07-18,89616.82637736961,90014.1463179385,89616.82637736961,90014.1463179385,602
2025-07-21,89941.66382469768,91589.99659937035,89941.66382469768,91326.90592560424,53
2025-07-22,91571.20581285065,92376.58141366727,91157.78229276348,92328.2575667856,39
2025-07-23,92089.33209354203,92185.97323314198,90956.43839255933,91117.51351272265,63
2025-07-24,90389.98826498626,90497.37167842848,90389.98826498626,90497.37167842848,1175
2025-07-25,89772.53363769352,89799.37949105406,89302.73120388381,89504.07510408797,67
2025-07-28,89305.41841088524,89310.78627072467,88835.61597707553,88835.61597707553,533
2025-07-29,89219.50643680073,89219.50643680073,89219.50643680073,89219.50643680073,113144
2025-07-30,89283.94041736411,89445.01553752743,87622.17816184774,88478.56481654748,19252
2025-07-31,87863.79084209274,88913.46633015577,87863.79084209274,88408.76297614467,3704
2025-08-01,88220.84200262079,90218.17742514408,88081.24487597859,89871.86198429488,3420
2025-08-04,90406.09839866796,90913.48240551706,89863.80691745403,90588.64495818899,351
2025-08-05,90698.71557863263,90932.27319203677,89965.82247105682,90789.98885839315,915
2025-08-06,90757.77514519317,90827.57698559598,90236.96821166379,90738.98435867346,1492
2025-08-07,90870.52641847481,91890.66884617587,90870.52641847481,91283.9564927254,5464
2025-08-08,92317.52184710673,93343.03213464723,91343.01605928593,92325.57691394759,7657
2025-08-11,90843.68056511426,90843.68056511426,89912.13076433571,90016.83352493992,1488
2025-08-12,90100.05173785958,90100.05173785958,89399.37889764717,89904.07569749486,1611
2025-08-13,90169.8535782624,90293.3405712229,90167.16637126097,90167.16637126097,1011
2025-08-14,89847.70333793575,90094.68387802017,89367.15863028377,89536.28881728795,592
2025-08-15,89847.70333793575,89847.70333793575,89555.07960380765,89557.76681080907,1185
2025-08-18,89490.6521774077,89874.5491912963,89442.32833052601,89442.32833052601,646
2025-08-19,89402.05955048518,89759.11071101323,88951.04790319518,88951.04790319518,1655
2025-08-20,88875.88475711636,89759.11071101323,88862.46183043609,89756.42350401181,1213
2025-08-21,89917.49862417513,89917.49862417513,89302.73120388381,89581.92545716821,142
2025-08-22,89917.49862417513,90677.2375851115,89917.49862417513,90588.64495818899,1240
2025-08-25,90363.14241162571,90685.29265195236,90363.14241162571,90572.5413786707,1044
2025-08-26,90709.45129831148,91181.9409391226,90500.0588854299,90969.8613192396,905
2025-08-27,91195.3638658029,91399.39497300847,90792.67606539457,91399.39497300847,3222
2025-08-28,91517.51410612954,92204.7705738251,91275.90142588456,92129.60087358287,1035
2025-08-29,92148.39166010257,93305.45056160782,91990.00374694067,93254.43950772472,0
2025-09-02,93576.58974805137,95549.75997005211,93576.58974805137,95286.669296286,658
2025-09-03,95431.64083693104,96475.94191099123,95388.68484988878,96462.51898431095,72
2025-09-04,95300.09222296627,95936.34419094214,95300.09222296627,95726.94522389713,237
2025-09-05,95780.63693061825,96999.43605152205,95780.63693061825,96999.43605152205,925
2025-09-08,96497.41990451235,97745.75208577813,96376.61356438986,97667.9017326979,97
2025-09-09,97909.51441294288,98535.01755291306,97391.3881322515,97807.49885934009,535
2025-09-10,97316.21843200926,98132.32975250475,97203.46715872762,97815.55392618095,136
2025-09-11,97528.29805189227,97635.68146533449,97139.03317816425,97635.68146533449,307
2025-09-12,98135.01695950617,98169.91787970757,97799.44379249924,97971.25463234143,1300
2025-09-15,97718.90623241758,98964.55120668194,97587.36417261623,98851.79993340028,210
2025-09-16,98830.32193987916,99292.07586101143,98830.32193987916,99031.66584008331,373
2025-09-17,98497.43597987366,98932.33749348194,98298.77928667092,98841.06421372143,183
2025-09-18,98110.85831314704,98454.4799928314,97638.36867233591,97818.23457901894,80
2025-09-19,98228.97744626811,98951.12828000165,98207.49945274698,98564.55061327505,211
2025-09-22,99012.8750535636,100623.62625519687,99007.50719372419,100422.28235499271,410
2025-09-23,100591.41254199689,101638.4008230585,100403.49156847301,101493.43583657687,627
2025-09-24,101203.49930945021,101275.98180269102,100191.41194859,100191.41194859,588
