timestamp,symbol,open,high,low,close,volume
2017-04-28,MCX:GOLD,28843.0,28925.0,28800.0,28872.0,6440.0
2017-05-01,MCX:GOLD,28834.0,28868.0,28600.0,28654.0,1640.0
2017-05-02,MCX:GOLD,28664.0,28680.0,28530.0,28571.0,490.0
2017-05-03,MCX:GOLD,28630.0,28640.0,28459.0,28571.0,90.0
2017-05-04,MCX:GOLD,28400.0,28482.0,28025.0,28060.0,80.0
2017-05-05,MCX:GOLD,28136.0,28382.0,28135.0,28184.0,60.0
2017-05-08,MCX:GOLD,28145.0,28255.0,28097.0,28119.0,7850.0
2017-05-09,MCX:GOLD,28125.0,28192.0,27947.0,27981.0,10100.0
2017-05-10,MCX:GOLD,28060.0,28146.0,27981.0,28007.0,9280.0
2017-05-11,MCX:GOLD,27995.0,28100.0,27945.0,28022.0,9720.0
2017-05-12,MCX:GOLD,28088.0,28195.0,27985.0,28019.0,9480.0
2017-05-15,MCX:GOLD,28049.0,28157.0,27996.0,28008.0,8760.0
2017-05-16,MCX:GOLD,28025.0,28159.0,28025.0,28109.0,7730.0
2017-05-17,MCX:GOLD,28170.0,28638.0,28170.0,28614.0,15920.0
2017-05-18,MCX:GOLD,28666.0,28980.0,28551.0,28710.0,23800.0
2017-05-19,MCX:GOLD,28660.0,28779.0,28531.0,28634.0,13160.0
2017-05-22,MCX:GOLD,28590.0,28799.0,28568.0,28783.0,9310.0
2017-05-23,MCX:GOLD,28804.0,28930.0,28740.0,28808.0,12500.0
2017-05-24,MCX:GOLD,28770.0,28770.0,28650.0,28719.0,8690.0
2017-05-25,MCX:GOLD,28769.0,28770.0,28600.0,28638.0,9930.0
2017-05-26,MCX:GOLD,28694.0,28866.0,28674.0,28847.0,9520.0
2017-05-29,MCX:GOLD,28843.0,28928.0,28807.0,28874.0,4560.0
2017-05-30,MCX:GOLD,28921.0,28960.0,28680.0,28704.0,9880.0
2017-05-31,MCX:GOLD,28683.0,28950.0,28628.0,28905.0,7830.0
2017-06-01,MCX:GOLD,28877.0,28877.0,28712.0,28749.0,1770.0
2017-06-02,MCX:GOLD,28685.0,29011.0,28680.0,28949.0,310.0
2017-06-05,MCX:GOLD,29045.0,29180.0,29045.0,29111.0,710.0
2017-06-06,MCX:GOLD,29220.0,29499.0,29216.0,29481.0,11140.0
2017-06-07,MCX:GOLD,29439.0,29485.0,29310.0,29376.0,9820.0
2017-06-08,MCX:GOLD,29319.0,29345.0,28951.0,29049.0,12950.0
2017-06-09,MCX:GOLD,29001.0,29009.0,28836.0,28938.0,8980.0
2017-06-12,MCX:GOLD,28905.0,28971.0,28851.0,28917.0,7770.0
2017-06-13,MCX:GOLD,28907.0,28916.0,28711.0,28862.0,7710.0
2017-06-14,MCX:GOLD,28890.0,29025.0,28802.0,28946.0,9370.0
2017-06-15,MCX:GOLD,28890.0,28890.0,28640.0,28686.0,11430.0
2017-06-16,MCX:GOLD,28697.0,28718.0,28600.0,28616.0,6780.0
2017-06-19,MCX:GOLD,28593.0,28593.0,28460.0,28473.0,7550.0
2017-06-20,MCX:GOLD,28470.0,28530.0,28420.0,28475.0,7690.0
2017-06-21,MCX:GOLD,28539.0,28575.0,28403.0,28495.0,9080.0
2017-06-22,MCX:GOLD,28530.0,28670.0,28519.0,28557.0,7480.0
2017-06-23,MCX:GOLD,28596.0,28782.0,28596.0,28648.0,7100.0
2017-06-26,MCX:GOLD,28302.0,28440.0,28264.0,28426.0,4610.0
2017-06-27,MCX:GOLD,28411.0,28572.0,28401.0,28483.0,7630.0
2017-06-28,MCX:GOLD,28569.0,28660.0,28461.0,28485.0,7730.0
2017-06-29,MCX:GOLD,28522.0,28550.0,28380.0,28527.0,7940.0
2017-06-30,MCX:GOLD,28505.0,28505.0,28168.0,28295.0,8400.0
2017-07-03,MCX:GOLD,28300.0,28300.0,27925.0,27952.0,3240.0
2017-07-04,MCX:GOLD,27956.0,28169.0,27956.0,28043.0,1260.0
2017-07-05,MCX:GOLD,28120.0,28155.0,27845.0,28051.0,900.0
2017-07-06,MCX:GOLD,28200.0,28237.0,28111.0,28143.0,10570.0
2017-07-07,MCX:GOLD,28101.0,28140.0,27754.0,27812.0,16370.000000000002
2017-07-10,MCX:GOLD,27835.0,27887.0,27620.0,27840.0,13130.0
2017-07-11,MCX:GOLD,27805.0,27929.0,27702.0,27871.0,11020.0
2017-07-12,MCX:GOLD,27919.0,28033.0,27840.0,27889.0,10470.0
2017-07-13,MCX:GOLD,27945.0,27968.0,27851.0,27868.0,7670.0
2017-07-14,MCX:GOLD,27850.0,28150.0,27753.0,28022.0,14380.0
2017-07-17,MCX:GOLD,28050.0,28173.0,28050.0,28147.0,7520.0
2017-07-18,MCX:GOLD,28160.0,28299.0,28160.0,28280.0,9350.0
2017-07-19,MCX:GOLD,28270.0,28285.0,28150.0,28270.0,8470.0
2017-07-20,MCX:GOLD,28220.0,28380.0,28155.0,28345.0,11270.0
2017-07-21,MCX:GOLD,28333.0,28559.0,28300.0,28541.0,9540.0
2017-07-24,MCX:GOLD,28531.0,28612.0,28480.0,28530.0,7970.0
2017-07-25,MCX:GOLD,28535.0,28584.0,28410.0,28490.0,11130.0
2017-07-26,MCX:GOLD,28462.0,28462.0,28320.0,28396.0,8090.0
2017-07-27,MCX:GOLD,28455.0,28613.0,28376.0,28477.0,10460.0
2017-07-28,MCX:GOLD,28533.0,28620.0,28405.0,28596.0,8240.0
2017-07-31,MCX:GOLD,28572.0,28628.0,28510.0,28588.0,6200.0
2017-08-01,MCX:GOLD,28623.0,28623.0,28447.0,28514.0,2230.0
2017-08-02,MCX:GOLD,28451.0,28586.0,28373.0,28486.0,580.0
2017-08-03,MCX:GOLD,28400.0,28500.0,28299.0,28447.0,480.0
2017-08-04,MCX:GOLD,28525.0,28585.0,28355.0,28373.0,70.0
2017-08-07,MCX:GOLD,28332.0,28437.0,28320.0,28419.0,3950.0
2017-08-08,MCX:GOLD,28416.0,28497.0,28283.0,28357.0,7400.0
2017-08-09,MCX:GOLD,28415.0,28821.0,28415.0,28800.0,11580.0
2017-08-10,MCX:GOLD,28845.0,29173.0,28845.0,29130.0,12400.0
2017-08-11,MCX:GOLD,29147.0,29300.0,29032.0,29158.0,11320.0
2017-08-14,MCX:GOLD,29100.0,29116.0,28982.0,29042.0,7740.0
2017-08-16,MCX:GOLD,28978.0,28978.0,28727.0,28878.0,10490.0
2017-08-17,MCX:GOLD,28900.0,29174.0,28800.0,29093.0,9730.0
2017-08-18,MCX:GOLD,29070.0,29380.0,29013.0,29109.0,12430.0
2017-08-21,MCX:GOLD,29050.0,29248.0,29030.0,29224.0,7420.0
2017-08-22,MCX:GOLD,29200.0,29200.0,28980.0,29061.0,8750.0
2017-08-23,MCX:GOLD,29063.0,29148.0,29023.0,29090.0,7270.0
2017-08-24,MCX:GOLD,29051.0,29107.0,28980.0,29021.0,7170.0
2017-08-25,MCX:GOLD,29001.0,29134.0,28716.0,29086.0,7040.0
2017-08-28,MCX:GOLD,29101.0,29440.0,29095.0,29425.0,9560.0
2017-08-29,MCX:GOLD,29469.0,29810.0,29425.0,29588.0,11070.0
2017-08-30,MCX:GOLD,29640.0,29640.0,29405.0,29540.0,8460.0
2017-08-31,MCX:GOLD,29430.0,29832.0,29421.0,29756.0,6940.0
2017-09-01,MCX:GOLD,29687.0,29941.0,29671.0,29788.0,1150.0
2017-09-04,MCX:GOLD,30187.0,30250.0,29800.0,30174.0,270.0
2017-09-05,MCX:GOLD,30389.0,30421.0,30010.0,30226.0,190.0
2017-09-06,MCX:GOLD,30200.0,30298.0,30055.0,30088.0,12400.0
2017-09-07,MCX:GOLD,30050.0,30348.0,30010.0,30287.0,14460.0
2017-09-08,MCX:GOLD,30350.0,30470.0,30221.0,30271.0,13380.0
2017-09-11,MCX:GOLD,30187.0,30187.0,29888.0,29942.0,12580.0
2017-09-12,MCX:GOLD,29910.0,29977.0,29830.0,29953.0,9390.0
2017-09-13,MCX:GOLD,30011.0,30077.0,29841.0,29896.0,10610.0
2017-09-14,MCX:GOLD,29831.0,30059.0,29775.0,30020.0,12390.0
2017-09-15,MCX:GOLD,30063.0,30096.0,29840.0,29869.0,11580.0
2017-09-18,MCX:GOLD,29845.0,29845.0,29550.0,29561.0,10850.0
2017-09-19,MCX:GOLD,29521.0,29690.0,29521.0,29628.0,8109.999999999999
2017-09-20,MCX:GOLD,29660.0,29817.0,29660.0,29780.0,8420.0
2017-09-21,MCX:GOLD,29620.0,29680.0,29450.0,29584.0,13180.0
2017-09-22,MCX:GOLD,29660.0,29767.0,29586.0,29608.0,8540.0
2017-09-25,MCX:GOLD,29580.0,30150.0,29525.0,30065.0,13450.0
2017-09-26,MCX:GOLD,30129.0,30195.0,29802.0,29885.0,11900.0
2017-09-27,MCX:GOLD,29861.0,29944.0,29644.0,29673.0,10370.0
2017-09-28,MCX:GOLD,29650.0,29706.0,29530.0,29624.0,7990.0
2017-09-29,MCX:GOLD,29615.0,29740.0,29430.0,29549.0,7490.0
2017-10-03,MCX:GOLD,29420.0,29456.0,29352.0,29400.0,1530.0
2017-10-04,MCX:GOLD,29479.0,29513.0,29258.0,29331.0,230.0
2017-10-05,MCX:GOLD,29469.0,29469.0,29361.0,29412.0,60.0
2017-10-06,MCX:GOLD,29325.0,29540.0,29274.0,29510.0,11300.0
2017-10-09,MCX:GOLD,29540.0,29718.0,29540.0,29670.0,6170.0
2017-10-10,MCX:GOLD,29700.0,29798.0,29700.0,29768.0,6980.0
2017-10-11,MCX:GOLD,29717.0,29770.0,29638.0,29659.0,5430.0
2017-10-12,MCX:GOLD,29725.0,29840.0,29692.0,29756.0,6880.0
2017-10-13,MCX:GOLD,29750.0,29817.0,29660.0,29800.0,7310.0
2017-10-16,MCX:GOLD,29809.0,29896.0,29790.0,29808.0,5770.0
2017-10-17,MCX:GOLD,29751.0,29751.0,29550.0,29565.0,8270.0
2017-10-18,MCX:GOLD,29640.0,29643.0,29504.0,29536.0,5080.0
2017-10-19,MCX:GOLD,29600.0,29669.0,29593.0,29654.0,1700.0
2017-10-20,MCX:GOLD,29600.0,29622.0,29524.0,29541.0,3220.0
2017-10-23,MCX:GOLD,29502.0,29550.0,29364.0,29499.0,7210.0
2017-10-24,MCX:GOLD,29515.0,29537.0,29444.0,29498.0,5500.0
2017-10-25,MCX:GOLD,29475.0,29475.0,29275.0,29362.0,8109.999999999999
2017-10-26,MCX:GOLD,29375.0,29443.0,29211.0,29236.0,8370.0
2017-10-27,MCX:GOLD,29223.0,29299.0,29169.0,29272.0,6530.0
2017-10-30,MCX:GOLD,29263.0,29369.0,29204.0,29349.0,4820.0
2017-10-31,MCX:GOLD,29300.0,29337.0,28958.0,29040.0,5800.0
2017-11-01,MCX:GOLD,29048.0,29260.0,28991.0,29120.0,2160.0
2017-11-02,MCX:GOLD,29301.0,29318.0,29168.0,29242.0,340.0
2017-11-03,MCX:GOLD,29230.0,29456.0,29002.0,29191.0,50.0
2017-11-06,MCX:GOLD,29130.0,29388.0,29130.0,29363.0,7660.0
2017-11-07,MCX:GOLD,29349.0,29490.0,29333.0,29457.0,8210.0
2017-11-08,MCX:GOLD,29451.0,29600.0,29438.0,29562.0,7900.0
2017-11-09,MCX:GOLD,29530.0,29689.0,29466.0,29670.0,9360.0
2017-11-10,MCX:GOLD,29640.0,29700.0,29468.0,29508.0,9680.0
2017-11-13,MCX:GOLD,29504.0,29636.0,29473.0,29619.0,6190.0
2017-11-14,MCX:GOLD,29550.0,29660.0,29411.0,29620.0,10220.0
2017-11-15,MCX:GOLD,29600.0,29740.0,29512.0,29528.0,9840.0
2017-11-16,MCX:GOLD,29544.0,29555.0,29452.0,29491.0,7790.0
2017-11-17,MCX:GOLD,29462.0,29689.0,29361.0,29658.0,9900.0
2017-11-20,MCX:GOLD,29700.0,29729.0,29268.0,29339.0,10650.0
2017-11-21,MCX:GOLD,29410.0,29425.0,29277.0,29334.0,7660.0
2017-11-22,MCX:GOLD,29341.0,29525.0,29280.0,29504.0,7800.0
2017-11-23,MCX:GOLD,29475.0,29510.0,29393.0,29420.0,5780.0
2017-11-24,MCX:GOLD,29475.0,29500.0,29357.0,29375.0,5800.0
2017-11-27,MCX:GOLD,29450.0,29510.0,29402.0,29460.0,6550.0
2017-11-28,MCX:GOLD,29450.0,29456.0,29359.0,29381.0,5800.0
2017-11-29,MCX:GOLD,29430.0,29441.0,29188.0,29215.0,5890.0
2017-11-30,MCX:GOLD,29287.0,29287.0,28927.0,28992.0,6540.0
2017-12-01,MCX:GOLD,29045.0,29344.0,29038.0,29217.0,2160.0
2017-12-04,MCX:GOLD,29021.0,29200.0,28970.0,29059.0,90.0
2017-12-05,MCX:GOLD,29095.0,29170.0,28865.0,28893.0,50.0
2017-12-06,MCX:GOLD,28950.0,29039.0,28922.0,28972.0,6380.0
2017-12-07,MCX:GOLD,28932.0,28932.0,28653.0,28670.0,7380.0
2017-12-08,MCX:GOLD,28650.0,28650.0,28500.0,28588.0,8420.0
2017-12-11,MCX:GOLD,28550.0,28573.0,28412.0,28429.0,5920.0
2017-12-12,MCX:GOLD,28432.0,28475.0,28271.0,28318.0,7580.0
2017-12-13,MCX:GOLD,28350.0,28445.0,28320.0,28377.0,4660.0
2017-12-14,MCX:GOLD,28434.0,28589.0,28421.0,28500.0,6630.0
2017-12-15,MCX:GOLD,28474.0,28559.0,28395.0,28441.0,5540.0
2017-12-18,MCX:GOLD,28492.0,28683.0,28470.0,28663.0,6170.0
2017-12-19,MCX:GOLD,28656.0,28680.0,28535.0,28555.0,5950.0
2017-12-20,MCX:GOLD,28618.0,28658.0,28557.0,28617.0,6070.0
2017-12-21,MCX:GOLD,28645.0,28665.0,28542.0,28596.0,5630.0
2017-12-22,MCX:GOLD,28560.0,28790.0,28560.0,28757.0,6080.0
2017-12-26,MCX:GOLD,28796.0,28933.0,28778.0,28924.0,4330.0
2017-12-27,MCX:GOLD,28890.0,29110.0,28888.0,29092.0,5160.0
2017-12-28,MCX:GOLD,29150.0,29220.0,29099.0,29171.0,5060.0
2017-12-29,MCX:GOLD,29202.0,29400.0,29134.0,29372.0,6930.0
2018-01-01,MCX:GOLD,29332.0,29385.0,29275.0,29324.0,1580.0
2018-01-02,MCX:GOLD,29332.0,29463.0,29332.0,29392.0,1700.0
2018-01-03,MCX:GOLD,29385.0,29492.0,29385.0,29481.0,190.0
2018-01-04,MCX:GOLD,29365.0,29475.0,29276.0,29472.0,200.0
2018-01-05,MCX:GOLD,29500.0,29550.0,29440.0,29465.0,190.0
2018-01-08,MCX:GOLD,29235.0,29290.0,29176.0,29270.0,5900.0
2018-01-09,MCX:GOLD,29265.0,29278.0,29153.0,29173.0,5420.0
2018-01-10,MCX:GOLD,29155.0,29444.0,29123.0,29343.0,10830.0
2018-01-11,MCX:GOLD,29338.0,29420.0,29315.0,29404.0,5810.0
2018-01-12,MCX:GOLD,29425.0,29590.0,29425.0,29553.0,9230.0
2018-01-15,MCX:GOLD,29590.0,29785.0,29590.0,29763.0,6000.0
2018-01-16,MCX:GOLD,29780.0,29860.0,29754.0,29830.0,8690.0
2018-01-17,MCX:GOLD,29876.0,29884.0,29705.0,29761.0,6830.0
2018-01-18,MCX:GOLD,29702.0,29702.0,29501.0,29644.0,9530.0
2018-01-19,MCX:GOLD,29615.0,29775.0,29600.0,29743.0,5950.0
2018-01-22,MCX:GOLD,29701.0,29825.0,29701.0,29806.0,5520.0
2018-01-23,MCX:GOLD,29836.0,29924.0,29752.0,29876.0,7020.0
2018-01-24,MCX:GOLD,29907.0,30290.0,29879.0,30244.0,11080.0
2018-01-25,MCX:GOLD,30310.0,30476.0,30185.0,30367.0,9880.0
2018-01-29,MCX:GOLD,30285.0,30285.0,30004.0,30074.0,8630.0
2018-01-30,MCX:GOLD,30000.0,30197.0,29960.0,30052.0,6810.0
2018-01-31,MCX:GOLD,30085.0,30172.0,29976.0,30064.0,5480.0
2018-02-01,MCX:GOLD,30125.0,30550.0,30050.0,30512.0,1810.0
2018-02-02,MCX:GOLD,30780.0,30817.0,30200.0,30399.0,660.0
2018-02-05,MCX:GOLD,30385.0,30498.0,30008.0,30286.0,190.0
2018-02-06,MCX:GOLD,30320.0,30650.0,30160.0,30182.0,12070.0
2018-02-07,MCX:GOLD,30219.0,30259.0,29950.0,29976.0,8730.0
2018-02-08,MCX:GOLD,29905.0,30147.0,29783.0,30103.0,11100.0
2018-02-09,MCX:GOLD,30060.0,30110.0,29889.0,29999.0,9200.0
2018-02-12,MCX:GOLD,30102.0,30175.0,30017.0,30133.0,6400.0
2018-02-13,MCX:GOLD,30170.0,30221.0,30091.0,30195.0,3530.0
2018-02-14,MCX:GOLD,30220.0,30693.0,30066.0,30605.0,12870.0
2018-02-15,MCX:GOLD,30612.0,30644.0,30501.0,30549.0,7630.0
2018-02-16,MCX:GOLD,30600.0,30811.0,30600.0,30785.0,8670.0
2018-02-19,MCX:GOLD,30717.0,30777.0,30678.0,30715.0,4030.000000000001
2018-02-20,MCX:GOLD,30668.0,30737.0,30505.0,30524.0,9250.0
2018-02-21,MCX:GOLD,30500.0,30516.0,30371.0,30459.0,7080.0
2018-02-22,MCX:GOLD,30450.0,30580.0,30380.0,30564.0,6530.0
2018-02-23,MCX:GOLD,30497.0,30508.0,30426.0,30492.0,5140.0
2018-02-26,MCX:GOLD,30520.0,30620.0,30492.0,30518.0,5840.0
2018-02-27,MCX:GOLD,30518.0,30597.0,30270.0,30306.0,7860.0
2018-02-28,MCX:GOLD,30319.0,30475.0,30277.0,30423.0,5120.0
2018-03-01,MCX:GOLD,30307.0,30372.0,30111.0,30181.0,1470.0
2018-03-02,MCX:GOLD,30445.0,30575.0,30400.0,30473.0,150.0
2018-03-05,MCX:GOLD,30400.0,30535.0,30310.0,30429.0,180.0
2018-03-06,MCX:GOLD,30400.0,30669.0,30365.0,30568.0,10810.0
2018-03-07,MCX:GOLD,30620.0,30639.0,30404.0,30461.0,10100.0
2018-03-08,MCX:GOLD,30491.0,30533.0,30390.0,30436.0,7750.0
2018-03-09,MCX:GOLD,30413.0,30474.0,30290.0,30408.0,10960.0
2018-03-12,MCX:GOLD,30380.0,30432.0,30284.0,30340.0,7370.0
2018-03-13,MCX:GOLD,30350.0,30409.0,30222.0,30387.0,10980.0
2018-03-14,MCX:GOLD,30399.0,30545.0,30364.0,30413.0,9560.0
2018-03-15,MCX:GOLD,30456.0,30474.0,30288.0,30314.0,8330.0
2018-03-16,MCX:GOLD,30275.0,30364.0,30184.0,30251.0,10020.0
2018-03-19,MCX:GOLD,30222.0,30453.0,30129.0,30432.0,11620.0
2018-03-20,MCX:GOLD,30393.0,30393.0,30220.0,30284.0,9130.0
2018-03-21,MCX:GOLD,30310.0,30539.0,30284.0,30464.0,11320.0
2018-03-22,MCX:GOLD,30522.0,30615.0,30472.0,30506.0,11330.0
2018-03-23,MCX:GOLD,30550.0,30947.0,30550.0,30901.0,13640.0
2018-03-26,MCX:GOLD,30840.0,30915.0,30771.0,30889.0,7330.0
2018-03-27,MCX:GOLD,30871.0,30888.0,30685.0,30717.0,9460.0
2018-03-28,MCX:GOLD,30732.0,30750.0,30490.0,30518.0,8560.0
2018-03-29,MCX:GOLD,30482.0,30578.0,30403.0,30426.0,3200.0
2018-04-02,MCX:GOLD,30580.0,31080.0,30510.0,30961.0,1380.0
2018-04-03,MCX:GOLD,30893.0,30893.0,30552.0,30625.0,330.0
2018-04-04,MCX:GOLD,30660.0,30972.0,30600.0,30886.0,70.0
2018-04-05,MCX:GOLD,31500.0,31500.0,30450.0,30505.0,60.0
2018-04-06,MCX:GOLD,30571.0,30650.0,30413.0,30605.0,13420.0
2018-04-09,MCX:GOLD,30600.0,30693.0,30556.0,30675.0,7600.0
2018-04-10,MCX:GOLD,30613.0,30819.0,30585.0,30798.0,8760.0
2018-04-11,MCX:GOLD,30820.0,31422.0,30820.0,31244.0,18120.0
2018-04-12,MCX:GOLD,31176.0,31217.0,30857.0,30897.0,13210.0
2018-04-13,MCX:GOLD,30922.0,31075.0,30770.0,31005.0,9890.0
2018-04-16,MCX:GOLD,31055.0,31227.0,31050.0,31167.0,8090.0
2018-04-17,MCX:GOLD,31139.0,31280.0,31089.0,31257.0,9190.0
2018-04-18,MCX:GOLD,31243.0,31483.0,31177.0,31410.0,9900.0
2018-04-19,MCX:GOLD,31449.0,31517.0,31305.0,31479.0,8780.0
2018-04-20,MCX:GOLD,31405.0,31440.0,31285.0,31314.0,6020.0
2018-04-23,MCX:GOLD,31300.0,31300.0,31110.0,31164.0,6670.0
2018-04-24,MCX:GOLD,31160.0,31280.0,31068.0,31262.0,6350.0
2018-04-25,MCX:GOLD,31298.0,31324.0,31215.0,31301.0,6170.0
2018-04-26,MCX:GOLD,31251.0,31276.0,31112.0,31158.0,6270.0
2018-04-27,MCX:GOLD,31101.0,31189.0,31047.0,31129.0,6100.0
2018-04-30,MCX:GOLD,31090.0,31090.0,30892.0,30947.0,6380.0
2018-05-01,MCX:GOLD,30855.0,30917.0,30735.0,30874.0,860.0
2018-05-02,MCX:GOLD,31020.0,31350.0,30860.0,30926.0,500.0
2018-05-03,MCX:GOLD,30925.0,31146.0,30861.0,31003.0,210.0
2018-05-04,MCX:GOLD,30907.0,31154.0,30907.0,31068.0,130.0
2018-05-07,MCX:GOLD,31125.0,31300.0,31125.0,31247.0,6160.0
2018-05-08,MCX:GOLD,31220.0,31238.0,31075.0,31200.0,8690.0
2018-05-09,MCX:GOLD,31219.0,31364.0,31156.0,31303.0,9930.0
2018-05-10,MCX:GOLD,31338.0,31470.0,31231.0,31352.0,10730.0
2018-05-11,MCX:GOLD,31340.0,31545.0,31340.0,31500.0,8840.0
2018-05-14,MCX:GOLD,31450.0,31544.0,31380.0,31496.0,7900.0
2018-05-15,MCX:GOLD,31425.0,31499.0,31172.0,31186.0,14510.0
2018-05-16,MCX:GOLD,31171.0,31171.0,30941.0,31007.0,10730.0
2018-05-17,MCX:GOLD,31001.0,31001.0,30852.0,30986.0,8540.0
2018-05-18,MCX:GOLD,30971.0,31115.0,30950.0,31093.0,7380.0
2018-05-21,MCX:GOLD,31035.0,31139.0,30925.0,31114.0,8029.999999999999
2018-05-22,MCX:GOLD,31025.0,31173.0,31005.0,31111.0,7330.0
2018-05-23,MCX:GOLD,31121.0,31369.0,31103.0,31186.0,11980.0
2018-05-24,MCX:GOLD,31241.0,31486.0,31235.0,31461.0,11060.0
2018-05-25,MCX:GOLD,31370.0,31427.0,31172.0,31194.0,10050.0
2018-05-28,MCX:GOLD,31150.0,31150.0,30885.0,30971.0,6810.0
2018-05-29,MCX:GOLD,31020.0,31320.0,31020.0,31184.0,12380.0
2018-05-30,MCX:GOLD,31120.0,31123.0,30937.0,31030.0,9140.0
2018-05-31,MCX:GOLD,31050.0,31120.0,30837.0,30882.0,6070.0
2018-06-01,MCX:GOLD,30796.0,30839.0,30458.0,30568.0,2070.0
2018-06-04,MCX:GOLD,30650.0,30812.0,30580.0,30708.0,340.0
2018-06-05,MCX:GOLD,30673.0,30935.0,30656.0,30699.0,80.0
2018-06-06,MCX:GOLD,30876.0,30913.0,30720.0,30755.0,6330.0
2018-06-07,MCX:GOLD,30820.0,31075.0,30789.0,31055.0,8210.0
2018-06-08,MCX:GOLD,31011.0,31196.0,30950.0,31076.0,8180.0
2018-06-11,MCX:GOLD,31070.0,31083.0,30920.0,31035.0,7520.0
2018-06-12,MCX:GOLD,31001.0,31001.0,30873.0,30952.0,6950.0
2018-06-13,MCX:GOLD,30936.0,30994.0,30920.0,30952.0,3910.0
2018-06-14,MCX:GOLD,30973.0,31178.0,30973.0,31145.0,8590.0
2018-06-15,MCX:GOLD,31180.0,31195.0,30755.0,30804.0,11170.0
2018-06-18,MCX:GOLD,30799.0,30836.0,30721.0,30773.0,4810.0
2018-06-19,MCX:GOLD,30848.0,30899.0,30673.0,30702.0,7270.0
2018-06-20,MCX:GOLD,30680.0,30702.0,30580.0,30605.0,4930.0
2018-06-21,MCX:GOLD,30575.0,30575.0,30367.0,30451.0,6940.0
2018-06-22,MCX:GOLD,30410.0,30554.0,30387.0,30498.0,6810.0
2018-06-25,MCX:GOLD,30500.0,30648.0,30500.0,30540.0,4980.0
2018-06-26,MCX:GOLD,30512.0,30574.0,30335.0,30480.0,6410.0
2018-06-27,MCX:GOLD,30466.0,30631.0,30435.0,30606.0,6000.0
2018-06-28,MCX:GOLD,30588.0,30604.0,30408.0,30431.0,4320.0
2018-06-29,MCX:GOLD,30404.0,30449.0,30288.0,30363.0,5610.0
2018-07-02,MCX:GOLD,30380.0,30412.0,30000.0,30153.0,2260.0
2018-07-03,MCX:GOLD,30185.0,30600.0,30100.0,30469.0,190.0
2018-07-04,MCX:GOLD,30463.0,30550.0,30463.0,30510.0,40.0
2018-07-05,MCX:GOLD,30600.0,30640.0,30495.0,30541.0,20.0
2018-07-06,MCX:GOLD,30650.0,30740.0,30570.0,30582.0,4840.0
2018-07-09,MCX:GOLD,30613.0,30788.0,30613.0,30638.0,7260.0
2018-07-10,MCX:GOLD,30663.0,30679.0,30436.0,30551.0,7520.0
2018-07-11,MCX:GOLD,30502.0,30545.0,30325.0,30344.0,6020.0
2018-07-12,MCX:GOLD,30315.0,30315.0,30161.0,30175.0,7750.0
2018-07-13,MCX:GOLD,30169.0,30210.0,30035.0,30131.0,7170.0
2018-07-16,MCX:GOLD,30151.0,30248.0,30074.0,30103.0,5560.0
2018-07-17,MCX:GOLD,30102.0,30120.0,29740.0,29757.0,9280.0
2018-07-18,MCX:GOLD,29999.0,29999.0,29671.0,29799.0,7920.0
2018-07-19,MCX:GOLD,29671.0,29968.0,29624.0,29913.0,8400.0
2018-07-20,MCX:GOLD,29788.0,29977.0,29767.0,29957.0,7070.0
2018-07-23,MCX:GOLD,29922.0,30043.0,29862.0,29914.0,7100.0
2018-07-24,MCX:GOLD,29860.0,29978.0,29780.0,29912.0,7690.0
2018-07-25,MCX:GOLD,29867.0,30035.0,29835.0,29959.0,7580.0
2018-07-26,MCX:GOLD,29912.0,29952.0,29816.0,29836.0,5770.0
2018-07-27,MCX:GOLD,29960.0,29960.0,29682.0,29805.0,7530.0
2018-07-30,MCX:GOLD,29726.0,29782.0,29700.0,29755.0,4900.0
2018-07-31,MCX:GOLD,29730.0,29740.0,29561.0,29638.0,6630.0
2018-08-01,MCX:GOLD,29591.0,29670.0,29441.0,29462.0,2140.0
2018-08-02,MCX:GOLD,29532.0,29638.0,29477.0,29520.0,920.0
2018-08-03,MCX:GOLD,29520.0,29900.0,29425.0,29800.0,110.0
2018-08-06,MCX:GOLD,29656.0,29656.0,29538.0,29563.0,4020.0
2018-08-07,MCX:GOLD,29604.0,29668.0,29520.0,29534.0,5980.0
2018-08-08,MCX:GOLD,29560.0,29630.0,29500.0,29544.0,6450.0
2018-08-09,MCX:GOLD,29565.0,29665.0,29529.0,29605.0,5580.0
2018-08-10,MCX:GOLD,29625.0,29744.0,29540.0,29706.0,7310.0
2018-08-13,MCX:GOLD,29750.0,29836.0,29644.0,29665.0,7720.0
2018-08-14,MCX:GOLD,29665.0,29740.0,29575.0,29664.0,4990.0
2018-08-16,MCX:GOLD,29615.0,29615.0,29222.0,29275.0,10270.0
2018-08-17,MCX:GOLD,29291.0,29375.0,29184.0,29275.0,6000.0
2018-08-20,MCX:GOLD,29388.0,29459.0,29350.0,29435.0,5660.0
2018-08-21,MCX:GOLD,29460.0,29565.0,29436.0,29542.0,6270.0
2018-08-22,MCX:GOLD,29450.0,29733.0,29450.0,29627.0,4610.0
2018-08-23,MCX:GOLD,29666.0,29666.0,29490.0,29576.0,5980.0
2018-08-24,MCX:GOLD,29550.0,29900.0,29550.0,29882.0,9030.0
2018-08-27,MCX:GOLD,29930.0,30045.0,29863.0,29973.0,6670.0
